Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
"#BO:CW Colt XM177E1 Commando ""XM4""								",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_lw3tundra_inspect_part1			skye_ports\t9_lw3tundra\foley\wpn_t9_lw3tundra_inspect_part1.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_lw3tundra_inspect_part2			skye_ports\t9_lw3tundra\foley\wpn_t9_lw3tundra_inspect_part2.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_lw3tundra_inspect_part3			skye_ports\t9_lw3tundra\foley\wpn_t9_lw3tundra_inspect_part3.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_lw3tundra_inspect_part4			skye_ports\t9_lw3tundra\foley\wpn_t9_lw3tundra_inspect_part4.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_lw3tundra_inspect_part5			skye_ports\t9_lw3tundra\foley\wpn_t9_lw3tundra_inspect_part5.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_lw3tundra_inspect_part6			skye_ports\t9_lw3tundra\foley\wpn_t9_lw3tundra_inspect_part6.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_lw3tundra_inspect_part7			skye_ports\t9_lw3tundra\foley\wpn_t9_lw3tundra_inspect_part7.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_lw3tundra_mag_in			skye_ports\t5_l96a1\foley\wpn_t5_l96a1_mag_in.wav			wpn_t9_reload_plr		wpn_t5_l96a1_futz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_lw3tundra_mag_out			skye_ports\t5_l96a1\foley\wpn_t5_l96a1_mag_out.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_lw3tundra_mvmnt			skye_ports\t9_lw3tundra\foley\wpn_t9_lw3tundra_mvmnt.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#BO:CW Springfield M14 ""DMR 14"" / M14 Classic								",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_shot_plr			skye_ports\t5_m14\fire\wpn_t5_m14_shot1.wav			wpn_t9_shot_plr		wpn_t9_dmr14_trig_pull_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_shot_plr			skye_ports\t5_m14\fire\wpn_t5_m14_shot2.wav			wpn_t9_shot_plr		wpn_t9_dmr14_trig_pull_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_shot_plr			skye_ports\t5_m14\fire\wpn_t5_m14_shot3.wav			wpn_t9_shot_plr		wpn_t9_dmr14_trig_pull_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_shot_plr			skye_ports\t5_m14\fire\wpn_t5_m14_shot4.wav			wpn_t9_shot_plr		wpn_t9_dmr14_trig_pull_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_shot_plr			skye_ports\t5_m14\fire\wpn_t5_m14_shot5.wav			wpn_t9_shot_plr		wpn_t9_dmr14_trig_pull_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_shot_npc			skye_ports\t5_m14\fire\wpn_t5_m14_shot1.wav			wpn_t9_shot_npc		wpn_t9_dmr14_trig_pull_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_shot_npc			skye_ports\t5_m14\fire\wpn_t5_m14_shot2.wav			wpn_t9_shot_npc		wpn_t9_dmr14_trig_pull_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_shot_npc			skye_ports\t5_m14\fire\wpn_t5_m14_shot3.wav			wpn_t9_shot_npc		wpn_t9_dmr14_trig_pull_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_shot_npc			skye_ports\t5_m14\fire\wpn_t5_m14_shot4.wav			wpn_t9_shot_npc		wpn_t9_dmr14_trig_pull_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_shot_npc			skye_ports\t5_m14\fire\wpn_t5_m14_shot5.wav			wpn_t9_shot_npc		wpn_t9_dmr14_trig_pull_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_shot_plr			skye_ports\t5_m14\fire\wpn_t5_m14_shot1.wav			wpn_t9_shot_plr		wpn_t9_dmr14_pap_flux_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_shot_plr			skye_ports\t5_m14\fire\wpn_t5_m14_shot2.wav			wpn_t9_shot_plr		wpn_t9_dmr14_pap_flux_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_shot_plr			skye_ports\t5_m14\fire\wpn_t5_m14_shot3.wav			wpn_t9_shot_plr		wpn_t9_dmr14_pap_flux_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_shot_plr			skye_ports\t5_m14\fire\wpn_t5_m14_shot4.wav			wpn_t9_shot_plr		wpn_t9_dmr14_pap_flux_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_shot_plr			skye_ports\t5_m14\fire\wpn_t5_m14_shot5.wav			wpn_t9_shot_plr		wpn_t9_dmr14_pap_flux_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_shot_npc			skye_ports\t5_m14\fire\wpn_t5_m14_shot1.wav			wpn_t9_shot_npc		wpn_t9_dmr14_pap_flux_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_shot_npc			skye_ports\t5_m14\fire\wpn_t5_m14_shot2.wav			wpn_t9_shot_npc		wpn_t9_dmr14_pap_flux_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_shot_npc			skye_ports\t5_m14\fire\wpn_t5_m14_shot3.wav			wpn_t9_shot_npc		wpn_t9_dmr14_pap_flux_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_shot_npc			skye_ports\t5_m14\fire\wpn_t5_m14_shot4.wav			wpn_t9_shot_npc		wpn_t9_dmr14_pap_flux_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_shot_npc			skye_ports\t5_m14\fire\wpn_t5_m14_shot5.wav			wpn_t9_shot_npc		wpn_t9_dmr14_pap_flux_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull1.wav			wpn_t9_shot_plr		wpn_t9_dmr14_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull2.wav			wpn_t9_shot_plr		wpn_t9_dmr14_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull3.wav			wpn_t9_shot_plr		wpn_t9_dmr14_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull4.wav			wpn_t9_shot_plr		wpn_t9_dmr14_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull5.wav			wpn_t9_shot_plr		wpn_t9_dmr14_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull6.wav			wpn_t9_shot_plr		wpn_t9_dmr14_mech_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull1.wav			wpn_t9_shot_npc		wpn_t9_dmr14_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull2.wav			wpn_t9_shot_npc		wpn_t9_dmr14_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull3.wav			wpn_t9_shot_npc		wpn_t9_dmr14_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull4.wav			wpn_t9_shot_npc		wpn_t9_dmr14_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull5.wav			wpn_t9_shot_npc		wpn_t9_dmr14_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_trig_pull_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_trig_pull6.wav			wpn_t9_shot_npc		wpn_t9_dmr14_mech_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech1.wav			wpn_t9_shot_plr		wpn_t9_dmr14_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech2.wav			wpn_t9_shot_plr		wpn_t9_dmr14_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech3.wav			wpn_t9_shot_plr		wpn_t9_dmr14_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech4.wav			wpn_t9_shot_plr		wpn_t9_dmr14_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech5.wav			wpn_t9_shot_plr		wpn_t9_dmr14_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech6.wav			wpn_t9_shot_plr		wpn_t9_dmr14_sub_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech1.wav			wpn_t9_shot_npc		wpn_t9_dmr14_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech2.wav			wpn_t9_shot_npc		wpn_t9_dmr14_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech3.wav			wpn_t9_shot_npc		wpn_t9_dmr14_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech4.wav			wpn_t9_shot_npc		wpn_t9_dmr14_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech5.wav			wpn_t9_shot_npc		wpn_t9_dmr14_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_mech_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_mech6.wav			wpn_t9_shot_npc		wpn_t9_dmr14_sub_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_sub_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_sub.wav			wpn_t9_shot_plr		wpn_t9_dmr14_tail_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_sub_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_sub.wav			wpn_t9_shot_npc		wpn_t9_dmr14_tail_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_tail_plr			skye_ports\t5_m14\fire\wpn_t5_m14_tail.wav			wpn_t9_reverb_ext_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_tail_npc			skye_ports\t5_m14\fire\wpn_t5_m14_tail.wav			wpn_t9_reverb_ext_npc		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_tail_plr			skye_ports\t5_m14\fire\wpn_t5_m14_tail.wav			wpn_t9_reverb_int_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_tail_npc			skye_ports\t5_m14\fire\wpn_t5_m14_tail.wav			wpn_t9_reverb_int_npc		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_flux_plr			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_pap_flux.wav			wpn_t9_pap_shot_plr		wpn_t9_dmr14_trig_pull_plr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_pap_flux_npc			skye_ports\t9_dmr14\fire\wpn_t9_dmr14_pap_flux.wav			wpn_t9_pap_shot_npc		wpn_t9_dmr14_trig_pull_npc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_bolt_back			skye_ports\t5_m14\foley\wpn_t5_m14_bolt_back.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_bolt_forward			skye_ports\t5_m14\foley\wpn_t5_m14_bolt_forward.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_end			skye_ports\t9_dmr14\foley\wpn_t9_dmr14_end.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_first_raise_bolt_back			skye_ports\t5_m14\foley\wpn_t5_m14_bolt_back.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_first_raise_bolt_forward			skye_ports\t5_m14\foley\wpn_t5_m14_bolt_forward.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_inspect_part1			skye_ports\t9_dmr14\foley\wpn_t9_dmr14_inspect_part1.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_inspect_part2			skye_ports\t9_dmr14\foley\wpn_t9_dmr14_inspect_part2.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"wpn_t9_dmr14_inspect_part3			skye_ports\t9_dmr14\foley\wpn_t9_dmr14_inspect_part3.wav			wpn_t9_reload_plr		",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
